 Abastecimento de água - Brasil
Domicílios por Município e Ano
Período:1991, 2000, 2010
"314015 MARIO CAMPOS";-;2698;3870
"314020 MARIPA DE MINAS";605;737;886
"314030 MARLIERIA";786;1058;1244
"314040 MARMELOPOLIS";678;848;905
"314050 MARTINHO CAMPOS";2900;3359;4074
"314053 MARTINS SOARES";-;1496;2202
"314055 MATA VERDE";-;1765;2225
"314060 MATERLANDIA";1013;1128;1280
"314070 MATEUS LEME";6315;6495;8562
"314080 MATIAS BARBOSA";2599;3339;4229
"314085 MATIAS CARDOSO";-;1669;2494
"314090 MATIPO";3163;4004;5018
"314100 MATO VERDE";4396;3437;3987
"314110 MATOZINHOS";5222;7585;9871
"314120 MATUTINA";1104;1226;1393
"314130 MEDEIROS";758;902;1121
"314140 MEDINA";4712;5285;6112
"314150 MENDES PIMENTEL";2449;1696;2075
"314160 MERCES";2393;2742;3301
"314170 MESQUITA";4242;1643;1803
"314180 MINAS NOVAS";6398;6177;7477
"314190 MINDURI";858;981;1128
"314200 MIRABELA";3157;2848;3742
"314210 MIRADOURO";2325;2661;3280
"314220 MIRAI";3503;3390;4129
"314225 MIRAVANIA";-;904;1177
"314230 MOEDA";950;1184;1479
"314240 MOEMA";1361;1831;2271
"314250 MONJOLOS";615;604;685
"314260 MONSENHOR PAULO";1660;2028;2519
"314270 MONTALVANIA";3289;3608;4398
"314280 MONTE ALEGRE DE MINAS";4814;5484;6706
"314290 MONTE AZUL";8040;6116;6940
"314300 MONTE BELO";3269;3625;4122
"314310 MONTE CARMELO";8862;12508;14953
"314315 MONTE FORMOSO";-;903;1223
"314320 MONTE SANTO DE MINAS";5043;6161;7092
"314330 MONTES CLAROS";54168;75676;104028
"314340 MONTE SIAO";3902;5060;6894
"314345 MONTEZUMA";-;1388;1893
"314350 MORADA NOVA DE MINAS";1655;2119;2789
"314360 MORRO DA GARCA";701;721;808
"314370 MORRO DO PILAR";910;996;1069
"314380 MUNHOZ";1330;1736;1946
"314390 MURIAE";21214;25928;32810
"314400 MUTUM";6296;7027;8501
"314410 MUZAMBINHO";4530;5771;6560
"314420 NACIP RAYDAN";866;789;909
"314430 NANUQUE";10108;11182;12881
"314435 NAQUE";-;1398;1830
"314437 NATALANDIA";-;841;1042
"314440 NATERCIA";1099;1333;1569
"314450 NAZARENO";1604;1911;2447
"314460 NEPOMUCENO";5740;6586;7841
"314465 NINHEIRA";-;1954;2588
"314467 NOVA BELEM";-;1140;1174
"314470 NOVA ERA";3768;4502;5201
"314480 NOVA LIMA";11977;16759;24203
"314490 NOVA MODICA";953;1084;1167
"314500 NOVA PONTE";2346;2547;3953
"314505 NOVA PORTEIRINHA";-;1694;2023
"314510 NOVA RESENDE";2970;3945;4918
"314520 NOVA SERRANA";4188;9721;21892
"314530 NOVO CRUZEIRO";6333;6772;7944
"314535 NOVO ORIENTE DE MINAS";-;2368;3011
"314537 NOVORIZONTE";-;1140;1418
"314540 OLARIA";553;635;670
"314545 OLHOS-D'AGUA";-;942;1479
"314550 OLIMPIO NORONHA";438;600;798
"314560 OLIVEIRA";7703;9985;12036
"314570 OLIVEIRA FORTES";551;605;665
"314580 ONCA DE PITANGUI";680;814;927
"314585 ORATORIOS";-;1037;1284
"314587 ORIZANIA";-;1654;2200
"314590 OURO BRANCO";6446;7826;10380
"314600 OURO FINO";7420;8403;10440
"314610 OURO PRETO";13820;16694;20335
"314620 OURO VERDE DE MINAS";1725;1528;1697
"314625 PADRE CARVALHO";-;1101;1404
"314630 PADRE PARAISO";3543;4145;4989
"314640 PAINEIRAS";1427;1549;1663
"314650 PAINS";2064;2277;2635
"314655 PAI PEDRO";-;1344;1635
"314660 PAIVA";347;449;524
"314670 PALMA";1717;1852;2053
"314675 PALMOPOLIS";-;1869;2068
"314690 PAPAGAIOS";2043;3099;4023
"314700 PARACATU";13735;18454;23811
"314710 PARA DE MINAS";14357;19501;25480
"314720 PARAGUACU";4068;5144;6280
"314730 PARAISOPOLIS";3727;4962;6366
"314740 PARAOPEBA";3876;5351;6671
"314750 PASSABEM";392;501;557
"314760 PASSA QUATRO";3147;3970;4797
"314770 PASSA TEMPO";1998;2374;2713
"314780 PASSA-VINTE";557;628;696
"314790 PASSOS";21294;27206;33269
"314795 PATIS";-;1120;1521
"314800 PATOS DE MINAS";25608;35335;45621
"314810 PATROCINIO";14459;19552;25381
"314820 PATROCINIO DO MURIAE";1155;1378;1796
"314830 PAULA CANDIDO";1827;2234;2674
"314840 PAULISTAS";1150;1167;1331
"314850 PAVAO";2430;2182;2476
"314860 PECANHA";4413;4069;4886
"314870 PEDRA AZUL";4582;5517;6543
"314875 PEDRA BONITA";-;1438;1777
"314880 PEDRA DO ANTA";923;1034;1082
"314890 PEDRA DO INDAIA";1034;1173;1323
"314900 PEDRA DOURADA";352;492;678
"314910 PEDRALVA";2502;3027;3403
"314915 PEDRAS DE MARIA DA CRUZ";-;1877;2721
"314920 PEDRINOPOLIS";1021;961;1135
"314930 PEDRO LEOPOLDO";9648;13939;17510
"314940 PEDRO TEIXEIRA";353;484;586
"314950 PEQUERI";712;841;1044
"314960 PEQUI";805;1016;1331
"314970 PERDIGAO";1168;1640;2724
"314980 PERDIZES";2776;3445;4424
"314990 PERDOES";4129;5275;6338
"314995 PERIQUITO";-;1724;2011
"315000 PESCADOR";885;980;1162
"315010 PIAU";758;829;938
"315015 PIEDADE DE CARATINGA";-;1354;2142
"315020 PIEDADE DE PONTE NOVA";958;986;1150
"315030 PIEDADE DO RIO GRANDE";1266;1422;1614
"315040 PIEDADE DOS GERAIS";986;1239;1556
"315050 PIMENTA";1691;2229;2719
"315053 PINGO-D'AGUA";-;919;1301
"315057 PINTOPOLIS";-;1387;1858
"315060 PIRACEMA";1552;1837;2117
"315070 PIRAJUBA";840;826;1506
"315080 PIRANGA";3526;3927;4580
"315090 PIRANGUCU";1082;1346;1609
"315100 PIRANGUINHO";1469;1949;2408
"315110 PIRAPETINGA";2236;2946;3490
"315120 PIRAPORA";9741;12137;15108
"315130 PIRAUBA";2232;2951;3470
"315140 PITANGUI";4732;6003;7619
"315150 PIUMHI";6782;8578;10646
"315160 PLANURA";1846;2346;3282
"315170 POCO FUNDO";3552;4379;5117
"315180 POCOS DE CALDAS";29045;39701;50482
"315190 POCRANE";2729;2755;3011
"315200 POMPEU";4829;6592;8508
"315210 PONTE NOVA";13176;14687;17656
"315213 PONTO CHIQUE";-;771;1103
"315217 PONTO DOS VOLANTES";-;2403;3063
"315220 PORTEIRINHA";11260;9042;10996
"315230 PORTO FIRME";1926;2247;2866
"315240 POTE";3306;3564;4551
"315250 POUSO ALEGRE";20451;29455;40378
"315260 POUSO ALTO";1472;1866;1983
"315270 PRADOS";1724;2063;2585
"315280 PRATA";5468;6659;8218
"315290 PRATAPOLIS";2533;2811;3069
"315300 PRATINHA";712;906;1135
"315310 PRESIDENTE BERNARDES";1357;1393;1601
"315320 PRESIDENTE JUSCELINO";925;1046;1177
"315330 PRESIDENTE KUBITSCHEK";561;624;760
"315340 PRESIDENTE OLEGARIO";5497;5107;6322
"315350 ALTO JEQUITIBA";1897;2352;2733
"315360 PRUDENTE DE MORAIS";1508;1985;2701
"315370 QUARTEL GERAL";833;917;1114
"315380 QUELUZITO";416;500;602
"315390 RAPOSOS";3104;3511;4379
"315400 RAUL SOARES";6839;6608;7715
"315410 RECREIO";2762;3032;3508
"315415 REDUTO";-;1514;1953
"315420 RESENDE COSTA";2233;2846;3498
"315430 RESPLENDOR";4495;5005;5762
"315440 RESSAQUINHA";2204;1221;1434
"315445 RIACHINHO";-;1859;2337
"315450 RIACHO DOS MACHADOS";2001;1972;2309
"315460 RIBEIRAO DAS NEVES";31352;61995;85135
"315470 RIBEIRAO VERMELHO";905;985;1214
"315480 RIO ACIMA";1549;1926;2631
"315490 RIO CASCA";3414;3825;4283
"315500 RIO DOCE";592;636;775
"315510 RIO DO PRADO";2805;1314;1545
"315520 RIO ESPERA";1742;1830;1830
"315530 RIO MANSO";1108;1268;1689
"315540 RIO NOVO";2748;2414;2804
"315550 RIO PARANAIBA";2522;3403;3867
"315560 RIO PARDO DE MINAS";9617;5978;7544
"315570 RIO PIRACICABA";3068;3629;4359
"315580 RIO POMBA";3680;4548;5478
"315590 RIO PRETO";1802;1481;1750
"315600 RIO VERMELHO";3184;3400;3773
"315610 RITAPOLIS";1342;1518;1690
"315620 ROCHEDO DE MINAS";398;557;703
"315630 RODEIRO";886;1454;2045
"315640 ROMARIA";831;1044;1137
"315645 ROSARIO DA LIMEIRA";-;1028;1420
"315650 RUBELITA";2112;2272;2235
"315660 RUBIM";2496;2617;3062
"315670 SABARA";20084;29295;36479
"315680 SABINOPOLIS";3513;4013;4654
"315690 SACRAMENTO";5120;6057;7609
"315700 SALINAS";10931;9284;11793
"315710 SALTO DA DIVISA";1580;1639;1980
"315720 SANTA BARBARA";5561;5899;7990
"315725 SANTA BARBARA DO LESTE";-;1876;2359
"315727 SANTA BARBARA DO MONTE VERDE";-;676;944
"315730 SANTA BARBARA DO TUGURIO";1178;1264;1385
"315733 SANTA CRUZ DE MINAS";-;1919;2520
"315737 SANTA CRUZ DE SALINAS";-;1180;1280
"315740 SANTA CRUZ DO ESCALVADO";1477;1403;1570
"315750 SANTA EFIGENIA DE MINAS";982;1093;1323
"315760 SANTA FE DE MINAS";894;973;1152
"315765 SANTA HELENA DE MINAS";-;1212;1610
"315770 SANTA JULIANA";1807;2354;3445
"315780 SANTA LUZIA";30602;46744;58332
"315790 SANTA MARGARIDA";2826;3471;4318
"315800 SANTA MARIA DE ITABIRA";2188;2416;2868
"315810 SANTA MARIA DO SALTO";1128;1255;1596
"315820 SANTA MARIA DO SUACUI";3935;3424;4067
"315830 SANTANA DA VARGEM";1512;1904;2201
"315840 SANTANA DE CATAGUASES";888;978;1212
"315850 SANTANA DE PIRAPAMA";2008;2187;2520
"315860 SANTANA DO DESERTO";774;970;1168
"315870 SANTANA DO GARAMBEU";369;484;659
"315880 SANTANA DO JACARE";976;1211;1503
"315890 SANTANA DO MANHUACU";1989;2147;2545
"315895 SANTANA DO PARAISO";-;4594;7891
"315900 SANTANA DO RIACHO";786;965;1287
"315910 SANTANA DOS MONTES";924;1019;1145
"315920 SANTA RITA DE CALDAS";2402;2753;3113
"315930 SANTA RITA DE JACUTINGA";1377;1569;1771
"315935 SANTA RITA DE MINAS";-;1528;2034
"315940 SANTA RITA DE IBITIPOCA";893;1002;1097
"315950 SANTA RITA DO ITUETO";1351;1574;1787
"315960 SANTA RITA DO SAPUCAI";6211;8278;11255
"315970 SANTA ROSA DA SERRA";745;884;1065
"315980 SANTA VITORIA";4375;4909;6103
"315990 SANTO ANTONIO DO AMPARO";3133;3952;5038
"316000 SANTO ANTONIO DO AVENTUREIRO";905;1020;1204
"316010 SANTO ANTONIO DO GRAMA";992;1107;1238
"316020 SANTO ANTONIO DO ITAMBE";898;1019;1075
"316030 SANTO ANTONIO DO JACINTO";2535;2822;3574
"316040 SANTO ANTONIO DO MONTE";4799;6701;8358
"316045 SANTO ANTONIO DO RETIRO";-;1395;1798
"316050 SANTO ANTONIO DO RIO ABAIXO";410;439;532
"316060 SANTO HIPOLITO";864;907;1036
"316070 SANTOS DUMONT";10837;12769;14682
"316080 SAO BENTO ABADE";575;908;1314
"316090 SAO BRAS DO SUACUI";776;887;1103
"316095 SAO DOMINGOS DAS DORES";-;1226;1561
"316100 SAO DOMINGOS DO PRATA";4298;4679;5356
"316105 SAO FELIX DE MINAS";-;888;1053
"316110 SAO FRANCISCO";13438;10616;13504
"316120 SAO FRANCISCO DE PAULA";1367;1623;1976
"316130 SAO FRANCISCO DE SALES";1299;1581;2041
"316140 SAO FRANCISCO DO GLORIA";1496;1495;1614
"316150 SAO GERALDO";2037;2220;3221
"316160 SAO GERALDO DA PIEDADE";922;1143;1239
"316165 SAO GERALDO DO BAIXIO";-;835;1145
"316170 SAO GONCALO DO ABAETE";2369;1553;2012
"316180 SAO GONCALO DO PARA";1944;2259;3332
"316190 SAO GONCALO DO RIO ABAIXO";1699;1978;2752
"316200 SAO GONCALO DO SAPUCAI";4752;5813;7130
"316210 SAO GOTARDO";5191;7835;10005
"316220 SAO JOAO BATISTA DO GLORIA";1427;1789;2280
"316225 SAO JOAO DA LAGOA";-;1144;1442
"316230 SAO JOAO DA MATA";626;780;903
"316240 SAO JOAO DA PONTE";6210;5474;6595
"316245 SAO JOAO DAS MISSOES";-;1929;2541
"316250 SAO JOAO DEL REI";18134;22024;27313
"316255 SAO JOAO DO MANHUACU";-;2205;3046
"316257 SAO JOAO DO MANTENINHA";-;1304;1704
"316260 SAO JOAO DO ORIENTE";1910;2295;2524
"316265 SAO JOAO DO PACUI";-;847;1142
"316270 SAO JOAO DO PARAISO";5901;4700;6026
"316280 SAO JOAO EVANGELISTA";3315;3811;4558
"316290 SAO JOAO NEPOMUCENO";5618;6938;8262
"316292 SAO JOAQUIM DE BICAS";-;4675;6799
"316294 SAO JOSE DA BARRA";-;1622;2047
"316295 SAO JOSE DA LAPA";-;3834;5647
"316300 SAO JOSE DA SAFIRA";798;958;1163
"316310 SAO JOSE DA VARGINHA";649;877;1305
"316320 SAO JOSE DO ALEGRE";810;1029;1268
"316330 SAO JOSE DO DIVINO";891;958;1152
"316340 SAO JOSE DO GOIABAL";1385;1523;1731
"316350 SAO JOSE DO JACURI";2210;1550;1862
"316360 SAO JOSE DO MANTIMENTO";486;629;788
"316370 SAO LOURENCO";7550;10445;13667
"316380 SAO MIGUEL DO ANTA";1479;1765;2058
"316390 SAO PEDRO DA UNIAO";1392;1622;1748
"316400 SAO PEDRO DOS FERROS";2314;2339;2537
"316410 SAO PEDRO DO SUACUI";1630;1502;1653
"316420 SAO ROMAO";2885;1609;2440
"316430 SAO ROQUE DE MINAS";1672;1904;2283
"316440 SAO SEBASTIAO DA BELA VISTA";909;1155;1544
"316443 SAO SEBASTIAO DA VARGEM ALEGRE";-;707;932
"316447 SAO SEBASTIAO DO ANTA";-;1145;1712
"316450 SAO SEBASTIAO DO MARANHAO";2582;2656;2920
"316460 SAO SEBASTIAO DO OESTE";1242;1266;1844
"316470 SAO SEBASTIAO DO PARAISO";12769;16577;20736
"316480 SAO SEBASTIAO DO RIO PRETO";426;411;515
"316490 SAO SEBASTIAO DO RIO VERDE";466;567;682
"316500 SAO TIAGO";2296;2836;3321
"316510 SAO TOMAS DE AQUINO";1720;1993;2265
"316520 SAO THOME DAS LETRAS";1442;1662;2130
"316530 SAO VICENTE DE MINAS";1274;1654;2053
"316540 SAPUCAI-MIRIM";1055;1512;1990
"316550 SARDOA";847;1038;1491
"316553 SARZEDO";-;4419;7339
"316555 SETUBINHA";-;1939;2550
"316556 SEM-PEIXE";-;867;930
"316557 SENADOR AMARAL";-;1306;1578
"316560 SENADOR CORTES";463;548;631
"316570 SENADOR FIRMINO";1438;1770;2288
"316580 SENADOR JOSE BENTO";505;635;629
"316590 SENADOR MODESTINO GONCALVES";1083;1159;1318
"316600 SENHORA DE OLIVEIRA";1123;1332;1637
"316610 SENHORA DO PORTO";864;894;1033
"316620 SENHORA DOS REMEDIOS";2054;2368;2988
"316630 SERICITA";1324;1706;2104
"316640 SERITINGA";370;457;576
"316650 SERRA AZUL DE MINAS";852;946;1118
"316660 SERRA DA SAUDADE";245;263;289
"316670 SERRA DOS AIMORES";2206;2277;2675
"316680 SERRA DO SALITRE";1961;2531;3269
"316690 SERRANIA";1555;1958;2228
"316695 SERRANOPOLIS DE MINAS";-;980;1286
"316700 SERRANOS";501;544;635
"316710 SERRO";3915;4691;5626
"316720 SETE LAGOAS";32458;47504;63111
"316730 SILVEIRANIA";462;579;736
"316740 SILVIANOPOLIS";1498;1677;1983
"316750 SIMAO PEREIRA";567;670;755
"316760 SIMONESIA";3413;4086;5430
"316770 SOBRALIA";1496;1612;1828
"316780 SOLEDADE DE MINAS";1271;1428;1836
"316790 TABULEIRO";1097;1246;1355
"316800 TAIOBEIRAS";5794;6788;8908
"316805 TAPARUBA";-;898;1093
"316810 TAPIRA";746;931;1288
"316820 TAPIRAI";620;600;664
"316830 TAQUARACU DE MINAS";758;919;1162
"316840 TARUMIRIM";4144;3914;4523
"316850 TEIXEIRAS";2440;3044;3647
"316860 TEOFILO OTONI";30997;33194;40431
"316870 TIMOTEO";13026;18870;24520
"316880 TIRADENTES";2446;1622;2303
"316890 TIROS";2285;2357;2508
"316900 TOCANTINS";3193;4146;5058
"316905 TOCOS DO MOJI";-;1035;1263
"316910 TOLEDO";1175;1433;1828
"316920 TOMBOS";2529;2982;3157
"316930 TRES CORACOES";13482;16864;21550
"316935 TRES MARIAS";4862;6400;8794
"316940 TRES PONTAS";10636;13365;16043
"316950 TUMIRITINGA";1310;1622;1967
"316960 TUPACIGUARA";7168;7148;8237
"316970 TURMALINA";4092;3777;5318
"316980 TURVOLANDIA";904;1188;1480
"316990 UBA";16290;23385;32159
"317000 UBAI";2624;2309;2997
"317005 UBAPORANGA";-;2934;3688
"317010 UBERABA";55100;72546;96799
"317020 UBERLANDIA";94086;144461;195807
"317030 UMBURATIBA";637;700;838
"317040 UNAI";16051;18519;24223
"317043 UNIAO DE MINAS";-;1377;1532
"317047 URUANA DE MINAS";-;865;1032
"317050 URUCANIA";2165;2389;2878
"317052 URUCUIA";-;2032;3062
"317057 VARGEM ALEGRE";-;1686;2038
"317060 VARGEM BONITA";663;701;798
"317065 VARGEM GRANDE DO RIO PARDO";-;911;1186
"317070 VARGINHA";21332;29338;37546
"317075 VARJAO DE MINAS";-;1251;1937
"317080 VARZEA DA PALMA";6456;7908;10759
"317090 VARZELANDIA";5167;3931;4842
"317100 VAZANTE";4631;5318;6445
"317103 VERDELANDIA";-;1462;2118
"317107 VEREDINHA";-;1214;1636
"317110 VERISSIMO";891;904;1101
"317115 VERMELHO NOVO";-;1135;1455
"317120 VESPASIANO";12098;19164;29790
"317130 VICOSA";11980;17182;22727
"317140 VIEIRAS";852;1033;1164
"317150 MATHIAS LOBATO";803;912;990
"317160 VIRGEM DA LAPA";2953;3254;3951
"317170 VIRGINIA";1931;2265;2637
"317180 VIRGINOPOLIS";2300;2525;2988
"317190 VIRGOLANDIA";1561;1540;1764
"317200 VISCONDE DO RIO BRANCO";7110;9135;12134
"317210 VOLTA GRANDE";1041;1249;1535
"317220 WENCESLAU BRAZ";572;683;783
"320010 AFONSO CLAUDIO";8974;8475;9839
"320013 AGUIA BRANCA";2131;2485;2913
"320016 AGUA DOCE DO NORTE";2869;3337;3765
"320020 ALEGRE";7357;8611;9949
"320030 ALFREDO CHAVES";2955;3698;4580
"320035 ALTO RIO NOVO";1659;1848;2301
"320040 ANCHIETA";3432;4973;7339
"320050 APIACA";1729;2098;2457
"320060 ARACRUZ";11761;16189;23806
"320070 ATILIO VIVACQUA";1621;2237;2970
"320080 BAIXO GUANDU";6606;7600;9349
"320090 BARRA DE SAO FRANCISCO";8436;10192;12838
"320100 BOA ESPERANCA";2804;3541;4377
"320110 BOM JESUS DO NORTE";2119;2727;3174
"320115 BREJETUBA";-;2765;3492
"320120 CACHOEIRO DE ITAPEMIRIM";35449;48505;59511
"320130 CARIACICA";65285;88092;107932
"320140 CASTELO";6876;8907;11037
"320150 COLATINA";26003;31195;36191
"320160 CONCEICAO DA BARRA";4793;6691;8482
"320170 CONCEICAO DO CASTELO";2323;2840;3630
"320180 DIVINO DE SAO LOURENCO";942;1295;1397
"320190 DOMINGOS MARTINS";8277;7875;9750
"320200 DORES DO RIO PRETO";1308;1743;2059
"320210 ECOPORANGA";5677;6581;7600
"320220 FUNDAO";2507;3574;5319
"320225 GOVERNADOR LINDENBERG";-;-;3356
"320230 GUACUI";5430;6777;8861
"320240 GUARAPARI";14917;24535;33379
"320245 IBATIBA";3546;5066;7103
"320250 IBIRACU";2168;2623;3454
"320255 IBITIRAMA";1713;2288;2693
"320260 ICONHA";2422;3124;4047
"320265 IRUPI";-;2612;3656
"320270 ITAGUACU";3200;3944;4653
"320280 ITAPEMIRIM";10353;7364;9385
"320290 ITARANA";2395;2944;3373
"320300 IUNA";7573;7045;8699
"320305 JAGUARE";3573;4825;7311
"320310 JERONIMO MONTEIRO";2167;2837;3517
"320313 JOAO NEIVA";3170;4062;4970
"320316 LARANJA DA TERRA";2583;2966;3550
"320320 LINHARES";26571;28957;41967
"320330 MANTENOPOLIS";3188;3334;4369
"320332 MARATAIZES";-;8386;10633
"320334 MARECHAL FLORIANO";-;3251;4542
"320335 MARILANDIA";2069;2682;3557
"320340 MIMOSO DO SUL";5739;7220;8325
"320350 MONTANHA";4212;4683;5725
"320360 MUCURICI";2612;1562;1861
"320370 MUNIZ FREIRE";4530;5056;5614
"320380 MUQUI";3099;3556;4449
"320390 NOVA VENECIA";10812;11523;14408
"320400 PANCAS";4749;5243;6522
"320405 PEDRO CANARIO";4633;5595;7165
"320410 PINHEIROS";4728;5762;7437
"320420 PIUMA";2284;4114;5748
"320425 PONTO BELO";-;1721;2238
"320430 PRESIDENTE KENNEDY";2266;2619;3301
"320435 RIO BANANAL";3361;4122;5461
"320440 RIO NOVO DO SUL";2367;3042;3629
"320450 SANTA LEOPOLDINA";2521;3258;3813
"320455 SANTA MARIA DE JETIBA";5108;7125;10123
"320460 SANTA TERESA";6770;5419;6914
"320465 SAO DOMINGOS DO NORTE";-;1994;2531
"320470 SAO GABRIEL DA PALHA";6962;7174;10256
"320480 SAO JOSE DO CALCADO";2650;3129;3523
"320490 SAO MATEUS";16711;23181;32793
"320495 SAO ROQUE DO CANAA";-;2728;3512
"320500 SERRA";52382;85812;124994
"320501 SOORETAMA";-;4573;6950
"320503 VARGEM ALTA";2868;4419;5726
"320506 VENDA NOVA DO IMIGRANTE";2642;4246;6326
"320510 VIANA";10259;14190;18918
"320515 VILA PAVAO";-;2223;2800
"320517 VILA VALERIO";-;3614;4218
"320520 VILA VELHA";66586;98939;134467
"320530 VITORIA";66767;85558;108515
"330010 ANGRA DOS REIS";21299;32721;53452
"330015 APERIBE";-;2455;3452
"330020 ARARUAMA";14865;23660;35807
"330022 AREAL";-;2615;3500
"330023 ARMACAO DOS BUZIOS";-;5340;9012
"330025 ARRAIAL DO CABO";5138;6975;8956
"330030 BARRA DO PIRAI";20123;25377;30758
"330040 BARRA MANSA";43081;47974;56543
"330045 BELFORD ROXO";-;121619;145677
"330050 BOM JARDIM";5165;6502;8463
"330060 BOM JESUS DO ITABAPOANA";7602;9667;11666
"330070 CABO FRIO";22118;36461;59443
"330080 CACHOEIRAS DE MACACU";10292;13905;17838
"330090 CAMBUCI";5442;4365;5109
"330093 CARAPEBUS";-;2447;4151
"330095 COMENDADOR LEVY GASPARIAN";-;2122;2485
"330100 CAMPOS DOS GOYTACAZES";95749;112037;142416
"330110 CANTAGALO";4814;5402;6423
"330115 CARDOSO MOREIRA";-;3773;4281
"330120 CARMO";3574;4270;5741
"330130 CASIMIRO DE ABREU";8634;6331;11489
"330140 CONCEICAO DE MACABU";4057;5161;6708
"330150 CORDEIRO";5298;5289;6603
"330160 DUAS BARRAS";2356;2906;3551
"330170 DUQUE DE CAXIAS";172658;219977;269353
"330180 ENGENHEIRO PAULO DE FRONTIN";3068;3643;4394
"330185 GUAPIMIRIM";-;10622;15741
"330187 IGUABA GRANDE";-;4479;7580
"330190 ITABORAI";40635;53346;69422
"330200 ITAGUAI";28646;22969;33910
"330205 ITALVA";3393;3837;4877
"330210 ITAOCARA";6239;7060;7986
"330220 ITAPERUNA";19570;25096;31838
"330225 ITATIAIA";3919;6797;9368
"330227 JAPERI";-;22987;28409
"330230 LAJE DO MURIAE";1791;2186;2395
"330240 MACAE";26126;38007;66890
"330245 MACUCO";-;1256;1652
"330250 MAGE";48265;58097;70394
"330260 MANGARATIBA";4786;7189;11788
"330270 MARICA";12483;22853;42810
"330280 MENDES";4350;5112;6167
"330285 MESQUITA";-;-;53103
"330290 MIGUEL PEREIRA";5097;7150;8324
"330300 MIRACEMA";6028;7305;8186
"330310 NATIVIDADE";5436;4362;4963
"330320 NILOPOLIS";41989;44428;50514
"330330 NITEROI";124627;143924;169237
"330340 NOVA FRIBURGO";45235;53552;63530
"330350 NOVA IGUACU";328984;260653;248186
"330360 PARACAMBI";9044;11419;15249
"330370 PARAIBA DO SUL";8341;10352;12827
"330380 PARATY";5661;7811;11460
"330385 PATY DO ALFERES";5009;6813;8002
"330390 PETROPOLIS";68135;84465;96319
"330395 PINHEIRAL";-;5330;7105
"330400 PIRAI";8301;6224;7948
"330410 PORCIUNCULA";3653;4490;5721
"330411 PORTO REAL";-;3148;4959
"330412 QUATIS";-;2896;4010
"330414 QUEIMADOS";-;33334;42209
"330415 QUISSAMA";2459;3696;6228
"330420 RESENDE";23093;29399;38744
"330430 RIO BONITO";10842;13738;17171
"330440 RIO CLARO";3328;4404;5498
"330450 RIO DAS FLORES";1512;1996;2505
"330452 RIO DAS OSTRAS";-;10554;34666
"330455 RIO DE JANEIRO";1560338;1802347;2144445
"330460 SANTA MARIA MADALENA";2721;3015;3462
"330470 SANTO ANTONIO DE PADUA";10334;11385;13514
"330475 SAO FRANCISCO DE ITABAPOANA";-;11663;13497
"330480 SAO FIDELIS";9301;11182;12809
"330490 SAO GONCALO";207645;262892;325882
"330500 SAO JOAO DA BARRA";15053;8151;10629
"330510 SAO JOAO DE MERITI";110796;129390;147450
"330513 SAO JOSE DE UBA";-;1789;2285
"330515 SAO JOSE DO VALE DO RIO PRETO";3911;5421;6501
"330520 SAO PEDRO DA ALDEIA";12653;17838;27743
"330530 SAO SEBASTIAO DO ALTO";1983;2364;2757
"330540 SAPUCAIA";3782;4825;5559
"330550 SAQUAREMA";9835;15009;23103
"330555 SEROPEDICA";-;18114;24256
"330560 SILVA JARDIM";4465;5896;6713
"330570 SUMIDOURO";3383;4182;5073
"330575 TANGUA";-;7286;9658
"330580 TERESOPOLIS";33028;41293;53782
"330590 TRAJANO DE MORAES";2514;2837;3283
"330600 TRES RIOS";20190;19920;24108
"330610 VALENCA";15429;18706;23132
"330615 VARRE-SAI";-;2110;2852
"330620 VASSOURAS";7355;8928;11049
"330630 VOLTA REDONDA";57936;70890;84307
"350010 ADAMANTINA";8513;9876;11328
"350020 ADOLFO";866;1076;1200
"350030 AGUAI";5917;7886;9881
"350040 AGUAS DA PRATA";1799;2084;2506
"350050 AGUAS DE LINDOIA";3060;4631;5595
"350055 AGUAS DE SANTA BARBARA";1520;1485;1871
"350060 AGUAS DE SAO PEDRO";487;611;990
"350070 AGUDOS";7370;8463;10171
"350075 ALAMBARI";-;973;1525
"350080 ALFREDO MARCONDES";933;1110;1348
"350090 ALTAIR";803;975;1183
"350100 ALTINOPOLIS";3382;4266;4875
"350110 ALTO ALEGRE";1237;1259;1375
"350115 ALUMINIO";-;4045;4985
"350120 ALVARES FLORENCE";1358;1335;1428
"350130 ALVARES MACHADO";4764;6515;7421
"350140 ALVARO DE CARVALHO";739;903;1012
"350150 ALVINLANDIA";600;742;910
"350160 AMERICANA";39936;52504;67640
"350170 AMERICO BRASILIENSE";4637;7441;10284
"350180 AMERICO DE CAMPOS";1577;1782;1976
"350190 AMPARO";12885;16778;20546
"350200 ANALANDIA";749;983;1374
"350210 ANDRADINA";13645;16299;18080
"350220 ANGATUBA";5283;5434;7046
"350230 ANHEMBI";950;1317;1772
"350240 ANHUMAS";794;958;1154
"350250 APARECIDA";7896;9043;10343
"350260 APARECIDA D'OESTE";1361;1536;1553
"350270 APIAI";7954;6887;7566
"350275 ARACARIGUAMA";-;2885;4938
"350280 ARACATUBA";41390;49795;60614
"350290 ARACOIABA DA SERRA";3726;5551;8568
"350300 ARAMINA";1076;1383;1649
"350310 ARANDU";1316;1580;1899
"350315 ARAPEI";-;719;796
"350320 ARARAQUARA";43762;53597;68750
"350330 ARARAS";21649;28426;36333
